Order Date,Week Number,Order ID,Category,Item Type,Seller Name,Brand,Item Title,Bar Code,Quantity sold,Margin,Price,Cost
23-Jul-13,30,3259185,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82-7AV For Men (Digital - Analog, Casual Watch)",2724268842438,1,20,75,60
25-Jul-13,30,3268996,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82-7AV For Men (Digital - Analog, Casual Watch)",2724268842438,2,20,150,120
26-Jul-13,30,3273836,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82-7AV For Men (Digital - Analog, Casual Watch)",2724268842438,1,20,75,60
27-Jul-13,30,3282797,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82-7AV For Men (Digital - Analog, Casual Watch)",2724268842438,1,20,75,60
28-Jul-13,31,3286918,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82-7AV For Men (Digital - Analog, Casual Watch)",2724268842438,2,20,150,120
29-Jul-13,31,3293301,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82-7AV For Men (Digital - Analog, Casual Watch)",2724268842438,1,20,75,60
29-Jul-13,31,3297553,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82-7AV For Men (Digital - Analog, Casual Watch)",2724268842438,1,20,75,60
30-Jul-13,31,3303898,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82-7AV For Men (Digital - Analog, Casual Watch)",2724268842438,1,20,75,60
31-Jul-13,31,3307494,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82-7AV For Men (Digital - Analog, Casual Watch)",2724268842438,1,20,75,60
09-Jul-13,28,3175480,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82D-7AV For Men (Digital - Analog, Casual Watch)",2724268843121,1,20,88,70.4
17-Jul-13,29,3224116,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82D-7AV For Men (Digital - Analog, Casual Watch)",2724268843121,1,20,88,70.4
18-Jul-13,29,3229557,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82D-7AV For Men (Digital - Analog, Casual Watch)",2724268843121,1,20,88,70.4
19-Jul-13,29,3232314,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82D-7AV For Men (Digital - Analog, Casual Watch)",2724268843121,1,20,88,70.4
19-Jul-13,29,3234829,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82D-7AV For Men (Digital - Analog, Casual Watch)",2724268843121,1,20,88,70.4
26-Jul-13,30,3276896,Watches & Accessories,Watches,absholding,Casio,"Casio AW-82D-7AV For Men (Digital - Analog, Casual Watch)",2724268843121,1,20,88,70.4
02-Jul-13,27,3141891,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
04-Jul-13,27,3148509,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
08-Jul-13,28,3170043,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
08-Jul-13,28,3173173,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
09-Jul-13,28,3176618,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
09-Jul-13,28,3178714,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
09-Jul-13,28,3178787,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
11-Jul-13,28,3189555,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
15-Jul-13,29,3210553,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
18-Jul-13,29,3226673,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
18-Jul-13,29,3230331,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
25-Jul-13,30,3272020,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
29-Jul-13,31,3290931,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-2BV For Men (Analog - Digital, Casual Watch)",2724269091514,1,20,80,64
30-Jul-13,31,3303154,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-7EV For Men (Digital - Analog, Casual Watch)",2724268869237,1,20,56,44.8
16-Jul-13,29,3217426,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-9EV For Men (Digital - Analog, Casual Watch)",2724268869268,1,20,82,65.6
18-Jul-13,29,3227801,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-9EV For Men (Digital - Analog, Casual Watch)",2724268869268,1,20,82,65.6
22-Jul-13,30,3250579,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-9EV For Men (Digital - Analog, Casual Watch)",2724268869268,2,20,164,131.2
25-Jul-13,30,3270446,Watches & Accessories,Watches,absholding,Casio,"Casio AW-90H-9EV For Men (Digital - Analog, Casual Watch)",2724268869268,1,20,82,65.6
01-Jul-13,27,3131989,Watches & Accessories,Watches,max-store,Casio,"Casio BEM-506CD-1AV BEM-506CD-1 For Men (Analog, Casual Watch)",2724268397563,1,20,246,196.8
30-Jul-13,31,3299578,Watches & Accessories,Watches,max-store,Casio,CASIO BEM-506CL-1AV,2724276679125,1,20,399,319.2
27-Jul-13,30,3281862,Watches & Accessories,Watches,absholding,Casio,Casio Beside  BEM-307L-1AV,2724269989132,1,20,329,263.2
28-Jul-13,31,3286263,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEL-100D-7A3VDF (CN) White,2724266367308,1,20,100,80
02-Jul-13,27,3141045,Watches & Accessories,Watches,absholding,Casio,"Casio Beside BEL-100SG-7AV For Women (Analog, Dress Watch)",2724268869503,1,20,130,104
06-Jul-13,27,3158295,Watches & Accessories,Watches,absholding,Casio,"Casio Beside BEL-100SG-7AV For Women (Analog, Dress Watch)",2724268869503,1,20,130,104
07-Jul-13,28,3168516,Watches & Accessories,Watches,absholding,Casio,"Casio Beside BEL-100SG-7AV For Women (Analog, Dress Watch)",2724268869503,1,20,130,104
28-Jul-13,31,3286263,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-100D-1A2V,2724269989521,1,20,127,101.6
27-Jul-13,30,3281167,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-100D-1AVDF (CN),2724266367384,1,20,117,93.6
11-Jul-13,28,3191327,Watches & Accessories,Watches,max-store,Casio,Casio Beside BEM-100SG-7AVDF (CN) White,2724266367421,1,20,129,103.2
10-Jul-13,28,3184700,Watches & Accessories,Watches,MyDeal,Casio,Casio Beside BEM-308BL-1AV,2724269990602,1,20,329,263.2
04-Jul-13,27,3150689,Watches & Accessories,Watches,max-store,Casio,Casio Beside BEM-501L-1AVDF (CN) Black,2724266367636,1,20,264,211.2
03-Jul-13,27,3143538,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-501L-7AVDF (CN) White,2724271248616,1,20,258,206.4
03-Jul-13,27,3145130,Watches & Accessories,Watches,dod,Casio,Casio Beside BEM-501L-7AVDF (CN) White,2724271248616,1,20,235,188
15-Jul-13,29,3210146,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-501L-7AVDF (CN) White,2724271248616,1,20,258,206.4
16-Jul-13,29,3214308,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-501L-7AVDF (CN) White,2724271248616,1,20,258,206.4
22-Jul-13,30,3251759,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-501L-7AVDF (CN) White,2724271248616,1,20,257,205.6
16-Jul-13,29,3214308,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506BL-1AV,2724269991364,1,20,281,224.8
16-Jul-13,29,3215687,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506BL-1AV,2724269991364,1,20,281,224.8
17-Jul-13,29,3222763,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506BL-1AV,2724269991364,1,20,281,224.8
18-Jul-13,29,3227573,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506BL-1AV,2724269991364,1,20,281,224.8
27-Jul-13,30,3281875,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506BL-1AV,2724269991364,1,20,281,224.8
02-Jul-13,27,3140232,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,266,212.8
06-Jul-13,27,3160204,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,266,212.8
10-Jul-13,28,3185349,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,264,211.2
10-Jul-13,28,3185616,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,264,211.2
13-Jul-13,28,3199090,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,264,211.2
13-Jul-13,28,3200191,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,264,211.2
13-Jul-13,28,3200947,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,264,211.2
18-Jul-13,29,3228419,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,260,208
20-Jul-13,29,3238191,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,260,208
23-Jul-13,30,3255097,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,260,208
23-Jul-13,30,3255668,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,260,208
25-Jul-13,30,3269626,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,260,208
25-Jul-13,30,3270801,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,260,208
28-Jul-13,31,3288300,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,260,208
29-Jul-13,31,3296673,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-1AVDF (CN) Black,2724266367650,1,20,260,208
06-Jul-13,27,3158164,Watches & Accessories,Watches,HoNeY777,Casio,Casio Beside BEM-506L-7AV,2724269992088,1,20,260,208
20-Jul-13,29,3238071,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AV,2724269992088,1,20,265,212
06-Jul-13,27,3160463,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,273,218.4
07-Jul-13,28,3165913,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,273,218.4
09-Jul-13,28,3175432,Watches & Accessories,Watches,max-store,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,272,217.6
09-Jul-13,28,3176637,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,272,217.6
12-Jul-13,28,3193142,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,271,216.8
13-Jul-13,28,3200947,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,271,216.8
14-Jul-13,29,3204097,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,271,216.8
16-Jul-13,29,3214990,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,271,216.8
16-Jul-13,29,3215135,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724267363644,1,20,269,215.2
16-Jul-13,29,3215473,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,271,216.8
18-Jul-13,29,3225947,Watches & Accessories,Watches,max-store,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,271,216.8
18-Jul-13,29,3228419,Watches & Accessories,Watches,max-store,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,271,216.8
18-Jul-13,29,3231090,Watches & Accessories,Watches,max-store,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,271,216.8
19-Jul-13,29,3233325,Watches & Accessories,Watches,whitecloud,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,273,218.4
20-Jul-13,29,3237745,Watches & Accessories,Watches,whitecloud,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,273,218.4
23-Jul-13,30,3255815,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,272,217.6
24-Jul-13,30,3261337,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,272,217.6
26-Jul-13,30,3275030,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724267363644,1,20,269,215.2
27-Jul-13,30,3278382,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,272,217.6
27-Jul-13,30,3279685,Watches & Accessories,Watches,max-store,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,280,224
27-Jul-13,30,3283246,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,272,217.6
28-Jul-13,31,3286328,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,271,216.8
29-Jul-13,31,3295206,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,270,216
29-Jul-13,31,3297286,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,270,216
29-Jul-13,31,3297543,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,270,216
30-Jul-13,31,3298212,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-506L-7AVDF (CN) Silver,2724266367674,1,20,270,216
16-Jul-13,29,3217374,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-508BL-1AVDF,2724270963497,1,20,338,270.4
10-Jul-13,28,3182203,Watches & Accessories,Watches,absholding,Casio,Casio Beside BEM-509D-1AV,2724269992446,1,20,267,213.6
28-Jul-13,31,3286121,Watches & Accessories,Watches,max-store,Casio,Casio Beside BEM-509GL-5AV,2724269992576,1,20,365,292
26-Jul-13,30,3276683,Watches & Accessories,Watches,absholding,Casio,Casio Beside Elegant Men's Watch [BEM 508L-7A],2724270228046,1,20,264,211.2
01-Jul-13,27,3131748,Watches & Accessories,Watches,absholding,Casio,Casio Beside Series Watch - BEM-506L-7A,2724269387174,2,20,590,472
29-Jul-13,31,3296057,Watches & Accessories,Watches,max-store,Casio,Casio Beside Series Watch - BEM-506L-7A,2724269387174,1,20,295,236
31-Jul-13,31,3312564,Watches & Accessories,Watches,max-store,Casio,Casio Beside Series Watch - BEM-506L-7A,2724269387174,1,20,295,236
07-Jul-13,28,3164676,Watches & Accessories,Watches,max-store,Casio,Casio Boy's Digital Watch with Vibration Alarm [W-735H-2AV],2724273443606,1,20,159,127.2
07-Jul-13,28,3168257,Watches & Accessories,Watches,max-store,Casio,Casio Boy's Digital Watch with Vibration Alarm [W-735H-2AV],2724273443606,1,20,159,127.2
12-Jul-13,28,3195783,Watches & Accessories,Watches,max-store,Casio,Casio Boy's Digital Watch with Vibration Alarm [W-735H-2AV],2724273443606,1,20,159,127.2
15-Jul-13,29,3211661,Watches & Accessories,Watches,gpt1604,Casio,Casio Boy's Digital Watch with Vibration Alarm [W-735H-2AV],2724273443606,1,20,100,80
19-Jul-13,29,3234105,Watches & Accessories,Watches,gpt1604,Casio,Casio Boy's Digital Watch with Vibration Alarm [W-735H-2AV],2724273443606,1,20,100,80
22-Jul-13,30,3252699,Watches & Accessories,Watches,max-store,Casio,Casio Boy's Digital Watch with Vibration Alarm [W-735H-2AV],2724273443606,1,20,100,80
25-Jul-13,30,3268973,Watches & Accessories,Watches,max-store,Casio,Casio Boy's Digital Watch with Vibration Alarm [W-735H-2AV],2724273443606,1,20,100,80
11-Jul-13,28,3190926,Watches & Accessories,Watches,gpt1604,Casio,"Casio Bracelet type for an attractive, feminine design watch for women LTP-1349D-1C",2724274143314,1,20,160,128
17-Jul-13,29,3219940,Watches & Accessories,Watches,max-store,Casio,"Casio Bracelet type for an attractive, feminine design watch for women LTP-1349D-1C",2724274143314,1,20,160,128
17-Jul-13,29,3219940,Watches & Accessories,Watches,max-store,Casio,"Casio Bracelet type for an attractive, feminine design watch for women LTP-1351D-7C",2724274151258,1,20,149,119.2
15-Jul-13,29,3208285,Watches & Accessories,Watches,max-store,Casio,Casio CA53W-1 Calculator Watch,2724277081354,1,20,150,120
02-Jul-13,27,3139787,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
04-Jul-13,27,3149306,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
07-Jul-13,28,3164795,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
09-Jul-13,28,3177927,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
10-Jul-13,28,3184149,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
11-Jul-13,28,3190082,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
14-Jul-13,29,3204986,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
19-Jul-13,29,3232220,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
19-Jul-13,29,3233943,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
21-Jul-13,30,3245968,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
25-Jul-13,30,3270232,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
25-Jul-13,30,3272075,Watches & Accessories,Watches,whitecloud,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,59,47.2
27-Jul-13,30,3282171,Watches & Accessories,Watches,absholding,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,58,46.4
28-Jul-13,31,3287335,Watches & Accessories,Watches,absholding,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,58,46.4
29-Jul-13,31,3294808,Watches & Accessories,Watches,absholding,Casio,"Casio CA53W-1 For Men (Digital, Casual Watch)",2724268870561,1,20,58,46.4
08-Jul-13,28,3169615,Watches & Accessories,Watches,max-store,Casio,Casio CA-56-1UW For Men,2724276418601,1,20,99,79.2
05-Jul-13,27,3155643,Watches & Accessories,Watches,shabs152,Casio,"Casio CA-56-1UW For Men (Digital, Casual Watch)",2724268870707,1,20,52,41.6
08-Jul-13,28,3172814,Watches & Accessories,Watches,shabs152,Casio,"Casio CA-56-1UW For Men (Digital, Casual Watch)",2724268870707,1,20,52,41.6
28-Jul-13,31,3287171,Watches & Accessories,Watches,absholding,Casio,"Casio CA-56-1UW For Men (Digital, Casual Watch)",2724268870707,1,20,48,38.4
29-Jul-13,31,3297566,Watches & Accessories,Watches,absholding,Casio,"Casio CA-56-1UW For Men (Digital, Casual Watch)",2724268870707,1,20,48,38.4
31-Jul-13,31,3307630,Watches & Accessories,Watches,absholding,Casio,"Casio CA-56-1UW For Men (Digital, Casual Watch)",2724268870707,1,20,48,38.4
26-Jul-13,30,3274510,Watches & Accessories,Watches,absholding,Casio,"Casio Casio Edifice EF-543D For Men (Analog, Sport Watch)",2724268655601,1,20,521,416.8
02-Jul-13,27,3137038,Watches & Accessories,Watches,G.Factory,Casio,"Casio Casio G-Shock GA-120A-7A For Men (Digital - Analog, Sport Watch)",2724268811427,1,20,386,308.8
04-Jul-13,27,3153045,Watches & Accessories,Watches,G.Factory,Casio,"Casio Casio G-Shock GA-120A-7A For Men (Digital - Analog, Sport Watch)",2724268811427,1,20,385,308
15-Jul-13,29,3210572,Watches & Accessories,Watches,G.Factory,Casio,"Casio Casio G-Shock GA-120A-7A For Men (Digital - Analog, Sport Watch)",2724268811427,1,20,349,279.2
20-Jul-13,29,3240646,Watches & Accessories,Watches,G.Factory,Casio,"Casio Casio G-Shock GA-120A-7A For Men (Digital - Analog, Sport Watch)",2724268811427,1,20,347,277.6
22-Jul-13,30,3252318,Watches & Accessories,Watches,absholding,Casio,"Casio Casio G-Shock GA-120A-7A For Men (Digital - Analog, Sport Watch)",2724268811427,1,20,347,277.6
25-Jul-13,30,3269025,Watches & Accessories,Watches,G.Factory,Casio,"Casio Casio G-Shock GA-120A-7A For Men (Digital - Analog, Sport Watch)",2724268811427,1,20,346,276.8
27-Jul-13,30,3281958,Watches & Accessories,Watches,absholding,Casio,"Casio Casio G-Shock GA-120A-7A For Men (Digital - Analog, Sport Watch)",2724268811427,1,20,346,276.8
29-Jul-13,31,3291898,Watches & Accessories,Watches,absholding,Casio,"Casio Casio G-Shock GA-120A-7A For Men (Digital - Analog, Sport Watch)",2724268811427,1,20,346,276.8
31-Jul-13,31,3310053,Watches & Accessories,Watches,G.Factory,Casio,"Casio Casio G-Shock GA-120A-7A For Men (Digital - Analog, Sport Watch)",2724268811427,1,20,346,276.8
31-Jul-13,31,3311442,Watches & Accessories,Watches,absholding,Casio,"Casio Casio G-Shock GA-120A-7A For Men (Digital - Analog, Sport Watch)",2724268811427,1,20,345,276
09-Jul-13,28,3177302,Watches & Accessories,Watches,gpt1604,Casio,"Casio Casio G-Shock GA-120B-1A For Men (Digital - Analog, Sport Watch)",2724268811533,1,20,406,324.8
12-Jul-13,28,3195088,Watches & Accessories,Watches,G.Factory,Casio,"Casio Casio G-Shock GA-120B-1A For Men (Digital - Analog, Sport Watch)",2724268811533,1,20,406,324.8
15-Jul-13,29,3208685,Watches & Accessories,Watches,gpt1604,Casio,"Casio Casio G-Shock GA-120B-1A For Men (Digital - Analog, Sport Watch)",2724268811533,1,20,405,324
18-Jul-13,29,3227983,Watches & Accessories,Watches,G.Factory,Casio,"Casio Casio G-Shock GA-120B-1A For Men (Digital - Analog, Sport Watch)",2724270257510,1,20,420,336
20-Jul-13,29,3240646,Watches & Accessories,Watches,G.Factory,Casio,"Casio Casio G-Shock GA-120B-1A For Men (Digital - Analog, Sport Watch)",2724268811533,1,20,403,322.4
18-Jul-13,29,3227835,Watches & Accessories,Watches,G.Factory,Casio,"Casio Casio G-Shock GD-100GB-1D For Men (Digital - Analog, Sport Watch)",2724268811571,1,20,390,312
28-Jul-13,31,3285893,Watches & Accessories,Watches,absholding,Casio,"Casio Casio G-Shock GD-100GB-1D For Men (Digital - Analog, Sport Watch)",2724268811571,1,20,394,315.2
30-Jul-13,31,3300577,Watches & Accessories,Watches,absholding,Casio,"Casio Casio G-Shock GD-100GB-1D For Men (Digital - Analog, Sport Watch)",2724268811571,1,20,394,315.2
08-Jul-13,28,3172807,Watches & Accessories,Watches,max-store,Casio,Casio Casual Watch AW-80D-1AV For Men,2724267743798,1,20,128,102.4
07-Jul-13,28,3168580,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch AW-90H-7BV For Boys,2724267169888,1,20,63,50.4
10-Jul-13,28,3185578,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch AW-90H-7BV For Boys,2724267169888,3,20,189,151.2
12-Jul-13,28,3194808,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch AW-90H-7BV For Boys,2724267169888,1,20,63,50.4
18-Jul-13,29,3227221,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch AW-90H-7BV For Boys,2724267169888,1,20,63,50.4
24-Jul-13,30,3265477,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch AW-90H-7BV For Boys,2724267169888,1,20,62,49.6
25-Jul-13,30,3266814,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch AW-90H-7BV For Boys,2724267169888,1,20,62,49.6
07-Jul-13,28,3167504,Watches & Accessories,Watches,max-store,Casio,Casio Casual Watch for Men [F108Wh-4A],2724272806952,1,20,164,131.2
22-Jul-13,30,3253223,Watches & Accessories,Watches,cart2gulf,Casio,Casio Casual Watch for Men [F108Wh-4A],2724272806952,1,20,206,164.8
01-Jul-13,27,3135821,Watches & Accessories,Watches,dod,Casio,Casio Casual Watch For Men [MTP-1239D-1A],2724272634241,1,20,75,60
02-Jul-13,27,3141651,Watches & Accessories,Watches,dod,Casio,Casio Casual Watch For Men [MTP-1239D-1A],2724272634241,1,20,75,60
04-Jul-13,27,3150992,Watches & Accessories,Watches,dod,Casio,Casio Casual Watch For Men [MTP-1239D-1A],2724272634241,1,20,75,60
07-Jul-13,28,3165460,Watches & Accessories,Watches,dod,Casio,Casio Casual Watch For Men [MTP-1239D-1A],2724272634241,1,20,75,60
08-Jul-13,28,3170369,Watches & Accessories,Watches,dod,Casio,Casio Casual Watch For Men [MTP-1239D-1A],2724272634241,1,20,75,60
08-Jul-13,28,3173689,Watches & Accessories,Watches,dod,Casio,Casio Casual Watch For Men [MTP-1239D-1A],2724272634241,1,20,75,60
12-Jul-13,28,3194770,Watches & Accessories,Watches,dod,Casio,Casio Casual Watch For Men [MTP-1239D-1A],2724272634241,1,20,69,55.2
12-Jul-13,28,3194971,Watches & Accessories,Watches,dod,Casio,Casio Casual Watch For Men [MTP-1239D-1A],2724272634241,1,20,69,55.2
30-Jul-13,31,3301030,Watches & Accessories,Watches,max-store,Casio,Casio Casual Watch for Men [Mtp-1300D-7A1V],2724272807034,1,20,175,140
13-Jul-13,28,3199647,Watches & Accessories,Watches,max-store,Casio,Casio Casual Watch for Men [Pas410B-5V],2724272807096,1,20,236,188.8
02-Jul-13,27,3136381,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1175E-9A For Men,2724267676560,1,20,72,57.6
